/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_16_59_847.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_16_59_847.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_16_59_847.jpg, 0, 0, 0, 7.785491E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_16_59_953.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_16_59_953.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_16_59_953.jpg, 0, 0, 0, 7.927991E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_059.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_059.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_059.jpg, 0, 0, 0, 8.212752E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_161.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_161.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_161.jpg, 0, 0, 0, 7.961803E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_263.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_263.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_263.jpg, 0, 0, 0, 7.820327E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_363.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_363.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_363.jpg, 0, 0, 0, 8.176216E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_466.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_466.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_466.jpg, 0, 0, 0, 7.852732E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_570.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_570.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_570.jpg, 0, 0, 0, 8.227782E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_672.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_672.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_672.jpg, 0, 0, 0, 7.836209E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_777.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_777.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_777.jpg, 0, 0, 0, 7.865858E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_882.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_882.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_882.jpg, 0, 0, 0, 7.779709E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_00_984.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_00_984.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_00_984.jpg, 0, 0, 0, 7.821899E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_01_085.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_01_085.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_01_085.jpg, 0, 0, 0, 7.800576E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_01_197.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_01_197.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_01_197.jpg, 0, 0, 0, 7.78516E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_01_300.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_01_300.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_01_300.jpg, 0, 0, 0, 7.951801E-05
/Users/williamkapsalis/version-control/behavioral_cloning/IMG/center_2016_12_07_01_17_01_402.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/left_2016_12_07_01_17_01_402.jpg, /Users/williamkapsalis/version-control/behavioral_cloning/IMG/right_2016_12_07_01_17_01_402.jpg, 0, 0, 0, 7.79097E-05
